Date,Notes,Zip_76574,Zip_78605,Zip_78610,Zip_78612,Zip_78613,Zip_78615,Zip_78616,Zip_78617,Zip_78620,Zip_78621,Zip_78626,Zip_78628,Zip_78634,Zip_78640,Zip_78641,Zip_78642,Zip_78644,Zip_78645,Zip_78652,Zip_78653,Zip_78654,Zip_78660,Zip_78663,Zip_78664,Zip_78665,Zip_78669,Zip_78681,Zip_78701,Zip_78702,Zip_78703,Zip_78704,Zip_78705,Zip_78712,Zip_78717,Zip_78719,Zip_78721,Zip_78722,Zip_78723,Zip_78724,Zip_78725,Zip_78726,Zip_78727,Zip_78728,Zip_78729,Zip_78730,Zip_78731,Zip_78732,Zip_78733,Zip_78734,Zip_78735,Zip_78736,Zip_78737,Zip_78738,Zip_78739,Zip_78741,Zip_78742,Zip_78744,Zip_78745,Zip_78746,Zip_78747,Zip_78748,Zip_78749,Zip_78750,Zip_78751,Zip_78752,Zip_78753,Zip_78754,Zip_78756,Zip_78757,Zip_78758,Zip_78759,FID
2021/03/10 21:59:59+00,,2,0,138,41,145,21,11,2517,22,304,6,2,47,16,164,0,5,547,429,2523,30,7764,1,132,15,355,86,746,1853,966,2757,1953,51,170,211,892,396,1862,2585,1094,604,1227,1390,338,302,945,721,302,941,1045,361,159,1150,592,3902,88,4755,3381,1175,1652,2997,1406,859,654,1326,4086,2023,331,1029,3534,1536,400
2021/04/30 21:59:59+00,,4,0,149,43,154,24,12,2606,22,332,7,5,52,18,172,0,5,588,464,2632,30,8217,1,138,18,392,92,816,1983,1057,2991,2134,57,173,221,930,424,1952,2714,1147,658,1353,1501,356,328,1060,805,320,1011,1138,395,164,1245,644,4169,88,5010,3598,1276,1799,3219,1507,900,715,1409,4302,2149,365,1116,3747,1677,401
2021/05/01 21:59:59+00,,4,0,149,43,154,24,12,2606,22,332,7,5,52,18,172,0,5,590,464,2632,30,8220,1,139,18,392,92,817,1985,1057,2992,2134,57,173,221,931,424,1958,2715,1149,658,1355,1501,356,329,1061,806,320,1011,1139,395,164,1246,644,4170,88,5018,3603,1277,1799,3224,1509,900,715,1409,4305,2154,365,1116,3750,1678,402
2021/05/02 21:59:59+00,,4,0,149,43,154,24,12,2612,22,336,7,5,52,18,172,0,5,590,465,2632,30,8224,1,139,18,392,92,819,1986,1058,2994,2131,60,173,216,933,424,1956,2715,1149,659,1358,1504,356,330,1061,807,319,1011,1135,395,164,1247,644,4171,89,5018,3612,1278,1800,3229,1508,900,714,1419,4306,2156,365,1107,3751,1680,403
2021/05/03 21:59:59+00,,4,0,149,43,154,24,12,2615,22,333,7,5,52,18,172,0,5,593,465,2634,30,8229,1,139,18,392,92,820,1986,1059,2996,2132,57,173,221,931,424,1958,2717,1152,660,1360,1504,356,330,1061,808,320,1012,1139,395,164,1248,647,4175,89,5024,3610,1277,1804,3234,1512,900,716,1411,4314,2157,365,1118,3751,1683,404
2021/05/04 21:59:59+00,,4,0,149,43,154,24,12,2621,22,337,7,5,52,18,172,0,5,593,466,2634,30,8234,1,139,18,392,92,820,1987,1059,2997,2131,60,174,216,933,424,1957,2719,1151,660,1361,1506,357,330,1061,808,319,1012,1135,395,164,1248,647,4176,89,5025,3614,1278,1805,3238,1510,900,716,1424,4313,2161,365,1109,3754,1684,405
2021/05/05 21:59:59+00,,4,0,149,43,155,24,12,2623,23,337,8,5,52,18,172,0,5,594,467,2641,30,8241,1,139,18,392,92,821,1990,1062,2998,2135,60,174,216,935,424,1958,2719,1153,660,1362,1509,357,330,1063,811,321,1012,1136,395,164,1249,651,4182,89,5030,3619,1280,1806,3243,1514,900,717,1427,4318,2162,365,1109,3755,1687,406
2021/05/06 21:59:59+00,,4,0,149,43,156,24,12,2624,22,337,8,5,52,18,173,0,5,596,467,2642,30,8248,1,139,18,392,92,823,1992,1062,3000,2138,60,174,216,936,424,1958,2720,1154,661,1366,1513,357,330,1063,813,321,1012,1135,397,164,1250,651,4186,89,5034,3621,1280,1807,3244,1515,901,717,1428,4322,2163,365,1110,3758,1690,407
2021/05/07 21:59:59+00,,4,0,149,43,156,24,12,2629,22,337,8,5,52,18,173,0,5,597,468,2644,30,8259,1,139,20,392,92,823,1992,1063,3000,2138,60,174,216,936,424,1960,2721,1154,661,1366,1514,357,331,1063,813,321,1012,1136,397,164,1254,652,4189,89,5044,3622,1284,1810,3247,1517,902,718,1432,4325,2165,365,1110,3765,1694,408
2021/05/08 21:59:59+00,,4,0,150,43,156,24,12,2629,23,337,8,5,52,18,173,0,5,597,469,2647,30,8265,1,139,20,392,92,825,1992,1064,3000,2141,60,174,217,938,424,1963,2722,1155,661,1371,1519,357,332,1063,816,321,1014,1137,397,164,1256,653,4192,89,5053,3622,1285,1811,3252,1517,902,718,1432,4326,2167,365,1110,3768,1696,409
2021/05/09 21:59:59+00,,4,0,150,43,156,24,12,2624,22,334,8,5,52,18,173,0,5,597,469,2647,30,8267,1,139,20,392,92,825,1992,1064,3000,2142,57,174,222,936,424,1965,2724,1155,661,1372,1518,357,333,1063,816,323,1014,1140,397,164,1256,653,4192,89,5056,3621,1284,1812,3251,1520,902,719,1423,4330,2166,365,1119,3770,1695,410
2021/05/10 21:59:59+00,,4,0,150,43,156,24,12,2628,22,334,8,5,53,18,173,0,5,597,470,2651,30,8276,1,139,19,393,92,827,1995,1064,3003,2143,57,174,222,936,424,1972,2731,1155,661,1373,1520,357,334,1064,821,323,1018,1143,397,164,1257,654,4195,89,5062,3624,1286,1813,3259,1524,901,719,1424,4331,2166,365,1120,3778,1697,411
2021/05/11 21:59:59+00,,4,0,151,43,156,24,12,2633,22,337,8,5,53,18,173,0,5,597,470,2650,30,8283,1,139,19,393,92,828,1995,1064,3008,2152,60,174,217,938,424,1973,2731,1155,664,1373,1523,357,334,1064,823,322,1020,1140,397,164,1258,654,4197,89,5064,3629,1287,1813,3262,1523,902,718,1433,4330,2167,365,1112,3782,1699,412
2021/05/12 21:59:59+00,,4,0,151,43,156,24,12,2630,22,334,8,5,53,19,173,0,5,597,470,2655,30,8290,1,140,19,394,92,829,1998,1064,3011,2165,57,175,223,936,424,1976,2733,1156,664,1374,1525,357,336,1065,825,323,1020,1144,397,164,1260,654,4198,90,5069,3628,1287,1814,3264,1528,903,719,1426,4335,2170,365,1121,3786,1699,413
2021/05/13 21:59:59+00,,4,0,151,43,157,24,12,2632,23,334,8,5,53,19,173,0,5,597,470,2658,30,8293,1,140,19,396,92,831,1999,1064,3011,2172,58,175,223,936,424,1977,2733,1157,664,1375,1526,357,336,1065,826,324,1022,1144,397,165,1262,654,4200,90,5070,3630,1287,1816,3268,1529,902,719,1430,4337,2170,365,1121,3786,1699,414
2021/05/14 21:59:59+00,,4,0,151,43,157,24,12,2640,24,337,8,5,53,20,175,0,5,598,473,2660,30,8299,1,140,19,396,92,831,1999,1064,3013,2172,61,175,218,938,424,1975,2736,1157,665,1375,1527,358,336,1065,827,323,1023,1140,397,165,1263,655,4201,90,5076,3634,1288,1816,3272,1527,903,718,1439,4337,2172,365,1112,3791,1699,415
2021/05/15 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416
2021/05/16 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417
2021/05/17 21:59:59+00,,4,0,153,43,158,24,12,2644,24,334,8,5,53,20,176,0,5,598,473,2666,30,8312,1,139,19,397,92,834,1999,1065,3014,2177,58,175,223,936,424,1981,2741,1157,665,1377,1528,358,339,1067,832,324,1023,1146,398,165,1265,657,4203,90,5081,3630,1287,1818,3277,1530,902,720,1430,4350,2175,366,1122,3792,1702,418
2021/05/18 21:59:59+00,,4,0,153,44,158,24,12,2649,24,337,8,5,53,21,176,0,5,598,474,2664,30,8317,1,139,19,397,92,834,1999,1067,3014,2177,61,175,219,937,424,1980,2742,1158,665,1378,1528,357,340,1068,833,323,1023,1142,398,165,1265,657,4209,90,5080,3635,1288,1818,3279,1529,903,720,1441,4351,2176,366,1114,3793,1702,419
2021/05/19 21:59:59+00,,4,0,153,44,158,24,12,2644,24,334,8,5,53,22,176,0,5,599,474,2666,30,8324,1,139,19,397,92,834,1999,1069,3015,2181,58,175,224,935,424,1983,2744,1159,666,1378,1530,358,340,1069,833,324,1024,1148,398,165,1266,657,4216,90,5083,3634,1289,1818,3277,1533,903,721,1433,4358,2178,366,1124,3796,1704,420
2021/05/20 21:59:59+00,,4,0,153,44,158,24,12,2649,23,337,8,5,53,22,177,0,5,599,475,2666,30,8328,1,139,19,397,93,834,2001,1070,3016,2179,61,175,219,938,425,1983,2745,1159,666,1378,1531,358,341,1069,835,323,1025,1144,398,165,1266,658,4219,90,5082,3641,1290,1818,3280,1531,903,720,1442,4359,2180,367,1115,3798,1705,421
2021/05/21 21:59:59+00,,4,0,154,44,158,24,12,2644,23,334,8,5,53,22,178,0,5,599,475,2671,30,8333,1,139,19,397,93,834,2001,1071,3016,2181,58,175,224,937,425,1985,2746,1159,666,1378,1531,358,341,1070,835,324,1026,1148,399,165,1266,658,4220,90,5085,3637,1291,1819,3279,1533,903,722,1434,4362,2178,367,1124,3801,1705,422
2021/05/22 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423
2021/05/23 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424
2021/05/24 21:59:59+00,,4,0,154,44,158,24,12,2649,23,337,8,5,53,22,178,0,5,599,476,2673,30,8348,1,139,19,398,93,834,2002,1073,3018,2181,61,175,219,940,425,1987,2748,1160,666,1381,1534,358,342,1071,836,323,1029,1147,402,165,1266,658,4224,90,5087,3642,1296,1822,3286,1532,904,722,1443,4370,2181,367,1115,3802,1706,425
2021/05/25 21:59:59+00,,4,0,154,44,158,24,12,2651,23,337,8,5,53,22,178,0,5,599,477,2673,30,8354,1,139,19,399,93,834,2002,1074,3019,2181,61,175,219,941,425,1988,2749,1159,666,1382,1538,358,342,1072,837,323,1029,1148,402,165,1266,658,4226,90,5089,3643,1296,1822,3289,1532,904,723,1444,4371,2181,367,1115,3802,1706,426
2021/05/26 22:00:00+00,,4,0,154,44,158,24,12,2652,23,337,8,5,53,22,178,0,5,600,478,2673,30,8357,1,140,19,399,93,834,2002,1074,3022,2181,61,175,219,941,425,1990,2750,1160,667,1384,1541,358,342,1072,838,324,1030,1149,402,165,1266,658,4226,90,5094,3648,1297,1823,3291,1532,904,723,1446,4372,2181,367,1115,3803,1707,427
2021/05/27 22:00:00+00,,4,0,154,44,158,24,12,2649,23,334,8,5,53,22,179,0,5,600,479,2676,30,8357,1,140,19,399,93,834,2002,1074,3022,2183,58,175,224,939,425,1992,2750,1161,667,1384,1541,358,343,1073,839,326,1031,1154,402,165,1266,660,4226,90,5097,3644,1298,1826,3290,1534,904,724,1437,4378,2180,367,1124,3805,1708,428
2021/05/28 22:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429
2021/05/29 22:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430
2021/05/30 22:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431
2021/05/31 22:00:00+00,,4,0,154,44,158,24,12,2654,24,337,8,5,53,22,179,0,5,600,479,2678,30,8358,1,140,19,399,93,834,2002,1074,3025,2182,61,175,219,941,425,1990,2751,1162,669,1385,1542,358,343,1074,841,325,1031,1153,402,165,1271,661,4228,90,5097,3651,1299,1826,3298,1533,904,722,1446,4380,2182,367,1115,3808,1709,432
2021/06/01 22:00:00+00,,4,0,154,44,158,24,12,2655,23,337,8,5,53,22,179,0,5,602,479,2681,30,8363,1,140,19,400,93,834,2005,1074,3029,2181,61,175,219,941,425,1991,2753,1164,669,1385,1542,358,343,1074,843,325,1032,1152,403,165,1272,662,4229,90,5098,3654,1301,1829,3303,1534,905,723,1446,4384,2183,367,1117,3813,1709,433
2021/06/02 22:00:00+00,,4,0,154,44,158,24,12,2652,23,334,8,5,54,22,180,0,5,602,479,2684,30,8368,1,140,19,400,93,834,2006,1075,3030,2184,58,175,224,939,425,1994,2754,1163,669,1385,1541,358,344,1076,843,326,1032,1156,403,165,1274,662,4231,90,5101,3651,1305,1829,3303,1538,905,724,1437,4391,2183,367,1128,3817,1710,434
2021/06/03 22:00:00+00,,4,0,154,44,158,24,12,2657,23,337,8,5,54,22,180,0,5,602,479,2683,30,8371,1,140,19,400,93,834,2006,1075,3030,2185,61,175,219,941,425,1991,2755,1163,669,1385,1541,358,344,1076,843,325,1032,1152,404,165,1274,663,4232,90,5101,3656,1307,1829,3310,1537,905,723,1447,4390,2184,367,1119,3818,1710,435
2021/06/04 22:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436
2021/06/05 22:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437
2021/06/06 22:00:00+00,,4,0,154,44,158,24,12,2658,23,338,8,5,54,22,180,0,5,602,480,2684,30,8377,1,140,19,400,93,834,2009,1075,3030,2190,61,175,219,941,426,1991,2755,1163,669,1385,1541,358,345,1079,843,325,1033,1154,404,165,1274,664,4232,90,5101,3656,1307,1832,3310,1537,905,723,1447,4393,2183,367,1120,3818,1712,438
2021/06/07 22:00:00+00,,4,0,154,44,158,24,12,2653,23,336,8,5,54,22,180,0,5,603,480,2687,30,8390,1,140,19,400,93,834,2013,1075,3034,2194,58,175,224,939,426,1993,2758,1163,669,1392,1542,358,345,1079,843,328,1033,1159,404,165,1276,666,4238,90,5107,3654,1309,1832,3312,1542,907,725,1439,4396,2186,367,1130,3820,1713,439
2021/06/08 22:00:00+00,,4,0,154,44,158,24,12,2658,23,339,8,5,54,22,180,0,5,603,481,2687,30,8392,1,140,19,400,93,834,2013,1075,3034,2194,61,175,219,942,426,1992,2758,1163,671,1392,1543,358,345,1079,843,327,1033,1156,404,165,1276,666,4240,90,5109,3659,1310,1830,3315,1540,907,724,1449,4394,2187,367,1121,3823,1713,440
2021/06/09 22:00:00+00,,4,0,154,44,158,24,12,2659,23,339,8,5,54,22,180,0,5,604,481,2688,30,8398,1,140,19,400,93,834,2015,1075,3035,2195,61,175,219,943,426,1992,2759,1163,671,1393,1543,358,345,1079,843,327,1033,1156,404,165,1276,666,4242,90,5109,3659,1310,1830,3317,1544,907,724,1451,4394,2189,367,1121,3823,1715,441
2021/06/10 22:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442
2021/06/11 22:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443
2021/06/12 22:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444
2021/06/13 22:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445
2021/06/14 22:00:00+00,,4,0,155,44,159,24,12,2657,23,336,8,5,54,22,180,0,5,610,482,2696,30,8415,1,140,19,400,93,835,2021,1076,3038,2203,58,175,224,943,426,1997,2764,1164,672,1395,1546,359,345,1082,844,330,1036,1162,405,165,1276,666,4253,90,5119,3659,1310,1831,3325,1553,908,727,1445,4400,2190,368,1133,3837,1723,446
2021/06/15 22:00:00+00,,4,0,155,44,159,24,12,2662,23,339,8,5,54,22,180,0,5,611,482,2695,30,8419,1,140,19,400,93,835,2023,1076,3039,2205,61,176,219,945,426,1996,2765,1164,673,1396,1546,359,345,1083,844,330,1036,1158,405,165,1276,666,4252,90,5121,3665,1311,1831,3327,1551,908,726,1456,4398,2191,367,1126,3838,1723,447
2021/06/16 22:00:00+00,,4,0,155,44,159,24,12,2658,23,336,8,5,54,22,180,0,5,612,482,2698,30,8423,1,140,19,400,93,835,2023,1076,3040,2207,58,176,224,946,426,1998,2767,1164,673,1396,1546,359,345,1083,845,331,1037,1162,405,165,1278,666,4256,90,5127,3662,1312,1831,3329,1553,908,727,1448,4401,2192,367,1135,3841,1724,448
2021/06/17 22:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449
2021/06/18 22:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450
2021/06/19 22:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451
2021/06/20 22:00:00+00,,4,0,154,44,159,24,12,2665,23,339,8,5,54,22,180,0,5,613,482,2695,30,8429,1,140,19,400,93,835,2027,1076,3042,2207,61,176,219,949,426,1996,2767,1164,673,1396,1548,359,345,1083,845,330,1037,1158,405,165,1278,667,4258,90,5128,3668,1313,1832,3331,1551,909,726,1457,4401,2194,368,1126,3843,1725,452
2021/06/21 22:00:00+00,,4,0,154,44,159,24,12,2662,23,336,8,5,54,22,182,0,5,618,482,2701,30,8432,1,140,19,400,93,836,2028,1078,3048,2209,58,176,225,948,426,2000,2769,1165,675,1397,1548,360,345,1084,845,331,1038,1164,405,165,1280,669,4265,90,5134,3667,1312,1832,3336,1559,909,727,1452,4405,2197,368,1135,3845,1726,453
2021/06/22 22:00:00+00,,4,0,154,44,159,24,12,2669,23,339,8,5,54,22,182,0,5,618,482,2700,31,8435,1,140,19,400,93,836,2029,1078,3049,2219,61,176,220,950,426,2000,2769,1165,675,1397,1548,360,345,1084,845,330,1038,1159,405,165,1281,669,4268,90,5134,3672,1313,1833,3339,1558,909,726,1461,4404,2200,369,1127,3846,1729,454
2021/06/23 22:00:00+00,,4,0,154,44,159,24,12,2665,23,336,8,5,54,22,182,0,5,618,482,2703,31,8438,1,140,19,400,93,836,2029,1078,3049,2223,58,176,225,949,426,2004,2769,1165,675,1397,1549,361,347,1085,845,331,1039,1164,406,165,1282,670,4271,90,5135,3668,1312,1833,3338,1560,909,727,1452,4406,2199,369,1136,3846,1730,455
2021/06/24 22:00:00+00,,4,0,154,44,159,24,12,2672,23,339,8,5,54,22,182,0,5,618,482,2701,31,8441,1,140,19,400,93,836,2029,1078,3049,2223,61,176,220,951,426,2002,2770,1165,675,1397,1549,361,347,1085,846,331,1039,1162,407,165,1282,670,4273,90,5139,3675,1313,1833,3343,1559,909,726,1464,4405,2203,369,1129,3847,1730,456
2021/06/25 22:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457
2021/06/26 22:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458
2021/06/27 22:00:00+00,,4,0,154,44,159,24,12,2672,23,339,8,5,54,22,182,0,5,618,483,2702,31,8447,1,140,19,402,93,837,2030,1078,3050,2224,62,176,220,951,426,2004,2771,1165,675,1398,1550,361,347,1085,847,332,1040,1162,407,165,1282,670,4275,90,5139,3677,1316,1833,3345,1560,909,726,1464,4405,2203,369,1130,3851,1730,459
2021/06/28 22:00:00+00,,4,0,154,44,159,24,12,2670,23,336,8,5,54,22,182,0,5,619,484,2705,31,8463,1,140,19,402,93,838,2033,1079,3058,2227,59,177,225,951,426,2008,2773,1164,676,1398,1552,361,347,1085,847,333,1041,1168,408,165,1287,670,4281,91,5146,3675,1319,1833,3347,1565,910,728,1459,4409,2204,369,1139,3854,1732,460
2021/06/29 22:00:00+00,,4,0,154,44,159,24,12,2670,23,336,8,5,54,22,182,0,5,619,484,2706,31,8466,1,140,19,402,93,838,2035,1079,3058,2229,59,177,225,952,426,2008,2773,1164,676,1398,1552,361,347,1086,847,333,1042,1168,408,165,1288,671,4282,91,5147,3677,1320,1833,3347,1566,910,728,1459,4409,2204,369,1139,3855,1732,461
2021/06/30 22:00:00+00,,4,0,154,44,159,24,12,2679,23,339,8,5,54,22,182,0,5,619,485,2704,31,8470,1,140,19,402,93,839,2036,1079,3059,2228,62,177,220,955,426,2005,2775,1165,676,1398,1552,362,347,1085,847,333,1043,1164,410,165,1288,671,4282,91,5147,3683,1322,1835,3353,1566,912,727,1469,4411,2205,369,1131,3857,1732,462
2021/07/01 22:00:00+00,,4,0,154,44,159,26,12,2678,23,339,8,5,54,23,182,0,5,619,485,2706,31,8477,1,140,19,402,93,839,2042,1080,3062,2228,62,177,220,956,426,2010,2774,1165,676,1400,1554,362,347,1087,847,333,1043,1167,410,165,1290,671,4289,91,5150,3685,1323,1838,3358,1568,912,727,1469,4415,2207,369,1132,3858,1732,463
2021/07/02 22:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464
2021/07/03 22:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465
2021/07/04 22:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466
2021/07/05 22:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467
